image_path,angle1,angle2,angle3
a3bfef67-cf6c-48ac-857b-7656f1939cd5.jpg,0.14683231954708884,0.9225746727973665,0.9225746727973665
61bda145-449a-4457-951b-729a7033da07.jpg,0.21163375812973356,1.3297341195839403,1.3297341195839403
11d321fb-1ddf-4d26-9f54-f0ac0b54c498.jpg,0.24457570745567347,1.5367144915785405,1.5367144915785405
38073456-2edb-408e-a5d6-b6cb53011d2d.jpg,0.2430710507636165,1.5272604547586583,1.5272604547586583
dce5fdd2-ad6c-41a2-a0da-731893b61875.jpg,0.2514802849244677,1.5800972312827517,1.5800972312827517
61713e30-2133-4917-a8d5-a7214e64fb49.jpg,0.2528354768254955,1.588612153123698,1.588612153123698
e95988fd-9cef-4114-b860-435fc0e3f6bd.jpg,0.24439211585030315,1.5355609515011561,1.5355609515011561
ffcd3066-f406-485b-9e13-e49f3e9a02f1.jpg,0.2422254385524778,1.5219473165380601,1.5219473165380601
72443aa3-d63b-439c-803f-85aad1845803.jpg,0.24306051445982965,1.527194253209513,1.527194253209513
3ef9a148-8c66-4693-b06d-a3560382f254.jpg,0.25025929139223263,1.5724255026608507,1.5724255026608507
3e8e3c7b-efa8-4f13-8f02-98588ce56e12.jpg,0.25588957583788075,1.6078016231649888,1.6078016231649888
c9813163-ba48-4231-8932-1b12731d72b1.jpg,0.24607044223199995,1.5461061871632853,1.5461061871632853
5f84075a-cbf7-419a-b107-4aa19c115273.jpg,0.2474222460494814,1.554599821047474,1.554599821047474
b3506170-ec58-4ff6-9539-8b744670ffde.jpg,0.24973370469575276,1.5691231440518794,1.5691231440518794
8d7844a9-50ab-4d06-92b8-b67d0fc6af21.jpg,0.24574177962356147,1.5440411390909252,1.5440411390909252
3da747f8-58c4-4bd9-b402-4d467a4073e4.jpg,0.24609025822148056,1.546230694697237,1.546230694697237
4e0d507d-d643-47d5-bfdf-80763a09600e.jpg,0.24901770119163127,1.5646243613548942,1.5646243613548942
cfae3102-7ff6-4b9a-815b-2da200b0da47.jpg,0.26038941011372696,1.6360749157717287,1.6360749157717287
aa7c0ef2-16ab-44ec-9a2a-8001564c709f.jpg,0.24651627203895832,1.5489074184558687,1.5489074184558687
ef6399bc-863a-492c-8489-eece92276131.jpg,0.2503564058128506,1.573035690561593,1.573035690561593
86592fa0-1f1f-453e-9708-048e9bdf8df3.jpg,0.24961043997970736,1.5683486489991292,1.5683486489991292
57699cab-15f7-426b-be67-77c5c2d20335.jpg,0.24658623420335865,1.5493470036992874,1.5493470036992874
9a1de646-629e-4006-85b6-2e8c9955368f.jpg,0.2433645206460329,1.5291043804119568,1.5291043804119568
d0ddc50b-8997-46d7-a6ea-1179b0f2b4cb.jpg,0.2557322595078428,1.606813175511515,1.606813175511515
e1c00e50-1b93-49cd-bcac-611f28666426.jpg,0.2483006948632173,1.5601192777270487,1.5601192777270487
337444bd-c484-45d9-a2d3-5462c76382f1.jpg,0.2530574261362735,1.5900067017721171,1.5900067017721171
9a31151b-6613-42e6-bc59-b3ad5174baeb.jpg,0.2547384143136266,1.6005686619896047,1.6005686619896047
e1ed994e-148a-4f95-bf94-5753208d1a06.jpg,0.24793255082629875,1.5578061605233564,1.5578061605233564
b713e886-14e0-4118-a0cd-7c5f25658020.jpg,0.2430298594175306,1.5270016418981487,1.5270016418981487
39508f2e-dee9-4b97-97e3-823780a3184e.jpg,0.2549028724047384,1.6016019826513253,1.6016019826513253
47b0e972-29e2-431b-a7e5-ad21fa0e234f.jpg,0.25066427390354323,1.5749700828255822,1.5749700828255822
04d3e7ce-8c92-4015-ba00-c54a90d67712.jpg,0.24801403500787852,1.558318140735826,1.558318140735826
471b17c7-58b2-4ef3-89b2-ec2c57b1d70c.jpg,0.2469934845969403,1.5519058333885827,1.5519058333885827
cfb89748-7413-4408-8d82-0e14fa049866.jpg,0.2542630284373522,1.5975817244365567,1.5975817244365567
5d9bbe89-0047-4bc7-abab-6cfe44aefdda.jpg,0.2521478541073446,1.5842916921641295,1.5842916921641295
64301c4d-0cb3-43b3-b632-64e1bed192df.jpg,0.2518098814376542,1.5821681472517026,1.5821681472517026
dd641684-d391-4b8a-91ce-b8ae6e6663f5.jpg,0.25524685209605374,1.603763270793766,1.603763270793766
4721eca1-bcd3-43c5-9a50-98bacf366c2d.jpg,0.2547353425648544,1.6005493616228519,1.6005493616228519
279f6107-f1ed-4f67-83d0-78a740e96fdb.jpg,0.2529725165013439,1.5894731988014894,1.5894731988014894
a6034310-8ab7-473f-9a2e-da5598d72885.jpg,0.25462295262448637,1.5998431948008567,1.5998431948008567
7874f0c9-ce8d-48c4-9921-466420e066a6.jpg,0.2589024847169213,1.6267322879656472,1.6267322879656472
0e8ce9a7-8743-4d3f-87dc-1b16a455c543.jpg,0.26324591302097183,1.6540228528684455,1.6540228528684455
a44d9e92-1751-41d8-a7b4-e04ff8c6740a.jpg,0.2797907990898477,1.7579774379253668,1.7579774379253668
23169811-d3ea-4e52-b8fa-25292375d780.jpg,0.32367566687065746,2.0337141943732693,2.0337141943732693
df4d71bf-7eeb-4bb2-aaa2-e71d9c6b58bd.jpg,0.3186903141892666,2.002390299654446,2.002390299654446
8a467890-523f-4eb5-ac6c-0cd150cb6352.jpg,0.34964612814140755,2.196891415050323,2.196891415050323
cdc2f0c3-b9aa-47c8-ad74-09b0b0f962a6.jpg,0.37432535385283844,2.351955563432954,2.351955563432954
6f2afbbf-9988-4f7d-8d14-686e73dad0b7.jpg,0.4114710136924047,2.5853486275624076,2.5853486275624076
4e5f43df-00b5-425b-bae8-308a276bb3c2.jpg,0.4723097372146023,2.9676096013046407,2.9676096013046407
1b787337-e2e9-41b6-81b0-2afdd56fad75.jpg,0.4774523544488601,2.9999216183513777,2.9999216183513777
14bb3a9c-cf0e-4d20-892e-5ba5ed252ee0.jpg,0.5,3.141592653589793,3.141592653589793
61de1000-5827-4f40-ab75-ac09086175ad.jpg,0.5,3.141592653589793,3.141592653589793
401fba71-4654-46f2-a978-5c8b81628c5e.jpg,0.5,3.141592653589793,3.141592653589793
97d849c5-b7f8-4df5-b196-706533e1a9a3.jpg,0.5,3.141592653589793,3.141592653589793
e75d1748-95c4-466b-8527-a4fcfbfe0789.jpg,0.5,3.141592653589793,3.141592653589793
f35fe2f7-205a-49e5-8b0b-2af1ec864315.jpg,0.5,3.141592653589793,3.141592653589793
27970070-a476-4885-bffe-4558730812d7.jpg,0.5,3.141592653589793,3.141592653589793
73a2ce59-6004-4fe6-92a4-768e0d52e1dd.jpg,0.5,3.141592653589793,3.141592653589793
4da47051-e62c-47b4-8ea3-c7f691ad4f32.jpg,0.5,3.141592653589793,3.141592653589793
58a111a2-6dc2-41d2-986c-aa16bd2c9a98.jpg,0.5,3.141592653589793,3.141592653589793
ee94b31b-f77f-48c7-8314-cb4681a4d1ad.jpg,0.5,3.141592653589793,3.141592653589793
314466f7-a1f8-431c-826e-e8d3cfd7d09f.jpg,0.5,3.141592653589793,3.141592653589793
2054f415-3de8-44a5-bbe0-239417aff8e2.jpg,0.5,3.141592653589793,3.141592653589793
de80fd66-1cc2-4942-b215-b3ca7f400af4.jpg,0.5,3.141592653589793,3.141592653589793
7cbbe4a5-2e73-4731-8902-5775dfd83c90.jpg,0.5,3.141592653589793,3.141592653589793
b62a4555-4802-450a-b68b-f810d2071778.jpg,0.5,3.141592653589793,3.141592653589793
4dad97f3-e479-4ada-97dc-6703c9189646.jpg,0.5,3.141592653589793,3.141592653589793
ea5377f0-1465-4f5b-b614-dfbca7bc215f.jpg,0.5,3.141592653589793,3.141592653589793
ae21c611-125e-4528-811f-7db44d63bf7c.jpg,0.5,3.141592653589793,3.141592653589793
a2b8e123-213d-4852-8123-270fe2f84e34.jpg,0.5,3.141592653589793,3.141592653589793
98fd262f-c0e4-47bd-b876-d00e0463f6d6.jpg,0.5,3.141592653589793,3.141592653589793
b9325cfb-1bfe-47b7-9e7d-775bf2efc1ff.jpg,0.5,3.141592653589793,3.141592653589793
e721e989-b732-401e-ad2d-393fd51dcf2a.jpg,0.5,3.141592653589793,3.141592653589793
ee5454a2-3705-46b4-b539-4619f8b4e1c6.jpg,0.5,3.141592653589793,3.141592653589793
6a2a9b1a-e470-4fbe-854f-73d7ca429097.jpg,0.5,3.141592653589793,3.141592653589793
0994acac-85dc-45cf-88c0-55a8954e89c7.jpg,0.5,3.141592653589793,3.141592653589793
6540fde4-b1e5-4546-9c2e-548bf314aca7.jpg,0.5,3.141592653589793,3.141592653589793
84f4dabd-25ef-413e-8cd2-d483b2ed6dc3.jpg,0.5,3.141592653589793,3.141592653589793
fca5dd61-0007-4668-9d78-21372a08c51e.jpg,0.5,3.141592653589793,3.141592653589793
e2e136ee-c646-4bfa-b389-7c7558cfe79d.jpg,0.5,3.141592653589793,3.141592653589793
1c3ffe97-2a9c-418c-8878-a7888464f496.jpg,0.5,3.141592653589793,3.141592653589793
7bb7fad3-1d3c-4454-b075-bdac289a4f96.jpg,0.5,3.141592653589793,3.141592653589793
097433e8-dfd8-4bdb-a28d-43cc850c60e8.jpg,0.5,3.141592653589793,3.141592653589793
218956a9-21d4-475a-a7c5-3c0fb0bb9e43.jpg,0.5,3.141592653589793,3.141592653589793
219b506b-c9ec-432e-9fa9-d3580ff6f3ad.jpg,0.5,3.141592653589793,3.141592653589793
c71674dc-78de-470c-a15a-25eca74645cf.jpg,0.5,3.141592653589793,3.141592653589793
8a0cbdac-8edd-471f-8d54-bc4091725c9c.jpg,0.5,3.141592653589793,3.141592653589793
dfb416e8-f45d-4733-bfef-9f519ef5e9c3.jpg,0.5,3.141592653589793,3.141592653589793
9651d415-ca1e-4f0f-ace0-5285e3ca6fde.jpg,0.5,3.141592653589793,3.141592653589793
b48822a8-95fa-46a9-a131-7dfa3fcca5c0.jpg,0.5,3.141592653589793,3.141592653589793
05552afb-5697-48ae-8b07-d4015a2f4aa0.jpg,0.5,3.141592653589793,3.141592653589793
8d6a8826-1a79-4af3-9c30-adb1a003790e.jpg,0.5,3.141592653589793,3.141592653589793
c3364866-e04f-47e8-bc3e-b27dd6c0a28b.jpg,0.5,3.141592653589793,3.141592653589793
eee9bf58-b22e-4550-b437-db2030a5d94d.jpg,0.5,3.141592653589793,3.141592653589793
c74f4201-5385-41aa-9426-aafd580260c9.jpg,0.5,3.141592653589793,3.141592653589793
daaae616-effd-4855-9ea8-1092f323ac9e.jpg,0.5,3.141592653589793,3.141592653589793
4905d542-cd3e-4d88-ae72-d1fb8410405e.jpg,0.5,3.141592653589793,3.141592653589793
bd2a9922-2f4d-43c1-a133-fe746b38e9d5.jpg,0.5,3.141592653589793,3.141592653589793
944fc60d-e475-4695-b0a1-af9674fc6087.jpg,0.5,3.141592653589793,3.141592653589793
9a559a96-d675-47b3-89b3-2163fd7e800e.jpg,0.5,3.141592653589793,3.141592653589793
b666501a-f1cc-4f77-8e4e-3bd782cf950e.jpg,0.5,3.141592653589793,3.141592653589793
a5f861f6-f550-45f1-a8f5-9bf29ed6183f.jpg,0.5,3.141592653589793,3.141592653589793
83909677-e49d-4e47-b506-fc6b18b0d6a7.jpg,0.5,3.141592653589793,3.141592653589793
c829054c-dd16-402b-9479-353dda5c4ad3.jpg,0.5,3.141592653589793,3.141592653589793
052e8025-4e2f-41fc-95a3-6ebd91f1a8a0.jpg,0.5,3.141592653589793,3.141592653589793
b317af59-e16f-4860-8175-63df366f8fc7.jpg,0.5,3.141592653589793,3.141592653589793
83ed959a-3941-4660-ad86-949a43c6186e.jpg,0.5,3.141592653589793,3.141592653589793
06859020-30c3-4bcc-a957-649993520b01.jpg,0.5,3.141592653589793,3.141592653589793
a44a795a-e2be-408a-8167-82087be3a4d6.jpg,0.5,3.141592653589793,3.141592653589793
c97bb5da-1a90-49f5-ae49-e07d604e390a.jpg,0.5,3.141592653589793,3.141592653589793
134a1d1f-027b-4ffd-8f0d-33465a887e4f.jpg,0.483538672562078,3.0381630828951693,3.0381630828951693
d65ce8d2-b53b-4a70-87e2-54b70a1b84bd.jpg,0.44582931437244394,2.8012281975748885,2.8012281975748885
1667ee8a-dba3-4faf-8dfd-55c4ad39d235.jpg,0.4163423647741354,2.6159562291052514,2.6159562291052514
f43a82cd-c34f-4b53-b6a8-0f186f1f9660.jpg,0.41509178912753847,2.608098630577037,2.608098630577037
b621e33c-2192-4680-9010-b23eb55fcdce.jpg,0.3866599927405837,2.429456385261801,2.429456385261801
a33225ea-0682-4628-8644-29f8d7edccdc.jpg,0.3779266597633486,2.3745832358165306,2.3745832358165306
8832ca40-62b9-49c4-8a26-014f518107af.jpg,0.3702766077266883,2.3265165412606272,2.3265165412606272
919161b8-7502-48c8-99fd-ec8d06b94ad1.jpg,0.34964882554980864,2.196908363367156,2.196908363367156
b76899ef-9b5d-4e43-aef7-59872ac1a70b.jpg,0.32424922161158454,2.0373179450943257,2.0373179450943257
3a92f7be-4ce9-4295-a5d3-24bb8cba68ba.jpg,0.30736233525211093,1.9312145088364696,1.9312145088364696
f2b97dad-7d50-465a-b388-637f420f1e5e.jpg,0.29599830634885116,1.8598122094011436,1.8598122094011436
723dca4e-839f-406d-b585-8ca6a15fcfc4.jpg,0.30188450077857343,1.896796259757177,1.896796259757177
6839c05d-de62-4453-80d8-2f9d7cef55f1.jpg,0.29965888074930574,1.8828122766899176,1.8828122766899176
9bbdc5a6-f13b-4e7a-9cc2-da5fcf2f5b28.jpg,0.28535469557790344,1.7929364305897866,1.7929364305897866
79e8b033-a9c1-4a0a-ae4d-7a922a48419d.jpg,0.2797563735711857,1.7577611360123175,1.7577611360123175
33834e26-7d8f-48ca-a736-f0205d8687f4.jpg,0.27457269277958474,1.7251911090254213,1.7251911090254213
3d831036-f255-4db1-b3fd-8d1a347df4e1.jpg,0.28620407282354354,1.798273225219845,1.798273225219845
080cc1e0-196b-4a36-b044-8fe0bd3d358e.jpg,0.2869281348199174,1.8028226409169485,1.8028226409169485
16dff97e-42c6-4124-a5a7-e7f96e2cb9ec.jpg,0.2851679544217992,1.7917631013015067,1.7917631013015067
e8f1e3c3-6cf2-4121-8237-62afed14751f.jpg,0.2754749951749685,1.7308604421787295,1.7308604421787295
9c0f77b8-dac4-4af4-a5f2-70d4981d001c.jpg,0.28558833181117843,1.7944044103379246,1.7944044103379246
34b96f90-e9c8-44a0-b492-f3c73191e195.jpg,0.27949493141323273,1.75611844648679,1.75611844648679
a6c2de45-7501-4a55-898b-89623c52c7d3.jpg,0.2861625612817958,1.7980124005106572,1.7980124005106572
e8b12417-fc89-48be-8b63-47892f667909.jpg,0.2923178406243048,1.836687161237096,1.836687161237096
6121d07c-c755-4268-9939-b2d0cbf0d8fa.jpg,0.28441657375377954,1.7870420373281068,1.7870420373281068
030e0ec6-365c-4c0d-9f1b-3c701e405dd5.jpg,0.29256909612867826,1.8382658461305232,1.8382658461305232
182635dc-d4bd-496f-8fb9-188396087a5d.jpg,0.2953564176872634,1.8557791039938103,1.8557791039938103
cbd44391-1e0b-4a1c-940c-c141433f6821.jpg,0.2942960719852507,1.8491167554583932,1.8491167554583932
1f02b540-7a47-41a8-992c-a2bb8355ef89.jpg,0.29660687154407595,1.8636359372942408,1.8636359372942408
4545eb3e-e885-466a-8857-bfc6b70a1de1.jpg,0.3000926995930584,1.885538040874962,1.885538040874962
c46663be-d52c-4c8e-9e55-f09abcbe928e.jpg,0.3031157629138346,1.9045325079147364,1.9045325079147364
e2ef57ee-dcbb-426c-a6c2-af309a7e3b23.jpg,0.3000085356237995,1.8850092230599202,1.8850092230599202
4640b8ea-2130-45a2-8c2c-9eca66468188.jpg,0.29299980481710874,1.8409720686333442,1.8409720686333442
95a22472-7f18-44a3-b5fc-e43b6e55ad22.jpg,0.29909247936141725,1.8792534718115705,1.8792534718115705
a8f40861-fb5d-435d-aa81-5d771130893e.jpg,0.29689626779684336,1.865454267577582,1.865454267577582
8b7917b9-d466-4860-92da-ec89777c02ff.jpg,0.29567624746813065,1.8577886537737538,1.8577886537737538
71f5df8a-fe41-4617-887c-f34dc597d01b.jpg,0.30132220372542684,1.893263243174576,1.893263243174576
f904bdb5-8eb4-4a37-be0c-f795a6c50c22.jpg,0.3086120735075557,1.9390668458809004,1.9390668458809004
b512d869-533d-4659-9b71-70a773edd32c.jpg,0.30169084886556374,1.8955795089026473,1.8955795089026473
b65def97-1e6b-44a4-ab53-b9bee7e7da46.jpg,0.2993147302810735,1.880649915524462,1.880649915524462
02fc9a9b-0142-4149-89b4-bb927f88b0d4.jpg,0.29620404070572864,1.8611048764894582,1.8611048764894582
e4eabcf2-ec3d-46b6-8171-022e535af028.jpg,0.2960848338658461,1.860355877824593,1.860355877824593
8bc5c91e-a7f8-4447-9c85-36ba0515e143.jpg,0.30442862853640723,1.912781485904786,1.912781485904786
03ec5488-d200-4e73-b11d-f3756190e32e.jpg,0.3030574596570943,1.9041661777486252,1.9041661777486252
4bab4bac-0123-43a2-bced-a069d8401a33.jpg,0.3032446719934382,1.9053424675496637,1.9053424675496637
dfd0f354-fb0a-48f5-88a4-92d6b8b7f3c5.jpg,0.3001371642062981,1.885817420279559,1.885817420279559
c225ab1d-c02d-4f31-bef4-930ecab2a760.jpg,0.2980134444117101,1.8724736952696375,1.8724736952696375
337bd984-c324-40f8-9457-3d4ce74a0055.jpg,0.29959245686243635,1.882394923099894,1.882394923099894
acfa8d33-74b6-44e9-906f-1addf2a85efe.jpg,0.3098933854845392,1.9471175664685965,1.9471175664685965
1d272ac6-9c20-4944-870b-091b1cbce946.jpg,0.30621078240181376,1.9239790888870416,1.9239790888870416
882baa70-b980-40be-abc6-2f8312364678.jpg,0.29737473750188625,1.868460581398238,1.868460581398238
28152fb7-a602-463d-885b-b839a5a2fff4.jpg,0.28486013482476363,1.7898290137321509,1.7898290137321509
13990059-b705-469c-a060-f5279f7d0e5c.jpg,0.24629651805002498,1.5475266634214087,1.5475266634214087
ce7958a4-8985-4b36-83ea-a7d533d73583.jpg,0.18654085248987112,1.1720707435531128,1.1720707435531128
f0c22d69-fac4-423b-9b3b-7ee423727780.jpg,0.13560903600053334,0.8520567025193386,0.8520567025193386
8603ad16-0ee3-4839-a0a9-1b54af878033.jpg,0.10333436791511513,0.6492689822109411,0.6492689822109411
bbb7a628-3433-4e8b-9895-88b562553717.jpg,0.07776053693785588,0.48858386316633157,0.48858386316633157
23d99172-f8f8-4ebc-a700-0c5fbb922391.jpg,0.060898974217538086,0.38263954002594375,0.38263954002594375
349c290e-dcd0-43bf-910f-4cfeb740ca4a.jpg,0.054252059665355616,0.3408757441735927,0.3408757441735927
5f6c3bff-d557-40e0-b145-364909b83a85.jpg,0.0394869271151201,0.2481036802753938,0.2481036802753938
950011b1-4833-4489-aaca-210e6b90a189.jpg,0.023418655630121535,0.1471437529690781,0.1471437529690781
634de70a-1a86-4c12-921c-c31d84473d05.jpg,0.010420063466330766,0.06547118967152826,0.06547118967152826
4ac0a062-f2d1-4dac-a4a8-c9175c028017.jpg,0.0030710104981966167,0.019295728040463242,0.019295728040463242
983c0dbc-7d78-42ba-a91e-251513ecb445.jpg,0.0,0.0,0.0
8fa88846-4a8c-411e-a951-fc43df025ef0.jpg,0.0,0.0,0.0
beb3b8f0-aa96-4eef-a493-abd8fab51454.jpg,0.0,0.0,0.0
c03ae4e4-9dfc-4c3a-99f1-aad2d4100318.jpg,0.0,0.0,0.0
c06e04d3-6c7d-4aa8-a04d-e01a746186a1.jpg,0.0,0.0,0.0
d6f7315c-d6e3-40a4-ba94-697fcde8f247.jpg,0.0,0.0,0.0
bcc6f8fc-d667-414d-953e-5e8435ffbc21.jpg,0.0,0.0,0.0
5a598856-7d18-40ba-b6a7-0a85acbbf1e8.jpg,0.0,0.0,0.0
3f713aa5-dde3-4660-b7fb-6699aa62e395.jpg,0.0,0.0,0.0
04f3842a-e877-4ff5-8236-87e8d2e6f0b2.jpg,0.0,0.0,0.0
bbad4f0f-a514-44cc-974c-92210de06f7e.jpg,0.0,0.0,0.0
62d55a82-c524-40f6-a32c-681f6ea904b3.jpg,0.0,0.0,0.0
6762ca2a-749a-452b-b650-719449e547b3.jpg,0.0,0.0,0.0
3066f88d-06a1-4520-85d4-1b4e83af6274.jpg,0.0,0.0,0.0
37fad63f-2852-4722-9fa8-7879797e97ca.jpg,0.0,0.0,0.0
2f500134-cd5e-4fc4-a422-1b6fd9171d1d.jpg,0.0,0.0,0.0
11ae8d07-2a6c-4d52-ba8b-e313c2341372.jpg,0.0,0.0,0.0
bc959d63-09e8-4636-ab34-0dcf50f4d4f4.jpg,0.0,0.0,0.0
5a923b43-6f7b-4af5-b926-ee42f65773ea.jpg,0.0,0.0,0.0
56c26899-eb2c-42bd-9726-7af6a15ff49b.jpg,0.0,0.0,0.0
35b9e226-1f12-4947-a2a1-921f8e730d11.jpg,0.0,0.0,0.0
cb3d3ab6-c84c-4b87-83e2-163a906aae23.jpg,0.0,0.0,0.0
a2185596-5f01-423e-984a-fe49af29e183.jpg,0.0,0.0,0.0
0a463cbc-7228-477b-b271-df60db1bafa2.jpg,0.0,0.0,0.0
383dc4b4-588c-4dfe-9121-9216fcbf3625.jpg,0.0,0.0,0.0
2f42aa2a-7bde-4fa1-add4-8698eaeac8d1.jpg,0.0,0.0,0.0
4d9b93c6-697c-4023-aa43-813132dc9c5c.jpg,0.0,0.0,0.0
6642b3a5-efeb-4905-b2c3-e0933405c92a.jpg,0.0,0.0,0.0
42ca3c67-260b-4ee4-a7e4-f2d9b86213bb.jpg,0.0,0.0,0.0
8b784cb9-dd31-4151-8ff3-7cb3365e3f14.jpg,0.0,0.0,0.0
fef88052-c22a-4341-a490-4a3bfbf9db43.jpg,0.0,0.0,0.0
4f30e7f2-b0c2-41ef-a643-89e5f07d1fc7.jpg,0.0,0.0,0.0
f50d1ee6-ed02-4295-9b0a-eeb64f98f0bd.jpg,0.0,0.0,0.0
d69460a7-f09e-467d-b6e2-f94e5c6f1b34.jpg,0.0,0.0,0.0
efaa7221-18d6-4064-972e-972a71ebf93c.jpg,0.0,0.0,0.0
589993bc-9810-4637-850f-af2b25f5b77b.jpg,0.0,0.0,0.0
b8fc5cd5-8930-4965-a359-fe52493557b9.jpg,0.0,0.0,0.0
7558df05-6dc7-4ac2-816b-986925ef2d5e.jpg,0.0,0.0,0.0
5be138fd-f54a-4960-984d-9194e8528efb.jpg,0.0,0.0,0.0
84016c2a-fce5-4b1d-acd8-e4d240f50ca1.jpg,0.0,0.0,0.0
01ca0bf6-e505-45cd-a5b3-d5e09ab8148b.jpg,0.0,0.0,0.0
efb58599-8453-45fd-87f1-0ab2befd9d08.jpg,0.0,0.0,0.0
19dc0592-cf0f-4922-b6b1-d8d23e177981.jpg,0.0,0.0,0.0
5383f52f-ed8d-4d5e-9824-ab3c043f2cd0.jpg,0.0,0.0,0.0
6143e621-ee30-4208-a51c-f3ff845b2683.jpg,0.0,0.0,0.0
202221e5-6186-49a0-ba7c-a4a5a6741a8f.jpg,0.0,0.0,0.0
9668e991-913f-460d-a2d2-866c9f9f81b1.jpg,0.0,0.0,0.0
3e3bccfe-43ff-4c51-877b-8ba764113481.jpg,0.0,0.0,0.0
8f3948cf-9ae6-441d-b166-663efd2facbe.jpg,0.0,0.0,0.0
a0eb6ef3-7660-4d65-99db-af3b246b642e.jpg,0.0,0.0,0.0
0c193250-50b0-4b6f-b3e3-d2be996cb729.jpg,0.0,0.0,0.0
8e3d0ddc-5ae2-465e-a854-b8dea0dec27b.jpg,0.0,0.0,0.0
6e82d4a7-84a8-4a77-8bb2-3c1fb0ada7d3.jpg,0.0,0.0,0.0
9293efbb-53ca-42b2-9803-cdf31780e222.jpg,0.0,0.0,0.0
54f17b86-70f5-4cfc-874e-1d802951b6aa.jpg,0.0,0.0,0.0
095e957f-560a-492f-91ef-09c70e8ac8bd.jpg,0.004154005705333344,0.026100387613690643,0.026100387613690643
1944a616-4779-460b-af93-ffc7d50e73b7.jpg,0.05817621014749474,0.3655319088261309,0.3655319088261309
f97cbebf-bad3-433f-8265-0a3f44d677ad.jpg,0.12487690486728152,0.7846247338681662,0.7846247338681662
b96637f4-dea9-48c5-8c09-4c11fdd9afc0.jpg,0.1976185358407863,1.241673880821171,1.241673880821171
03e8ab98-adc3-44b8-8a23-328907ff2018.jpg,0.2516320455411752,1.5810507713598565,1.5810507713598565
6d9d12c7-03a5-4a0a-adc5-3834009fa057.jpg,0.29810047935520534,1.8730205519478178,1.8730205519478178
628baef1-a11c-4ce4-9e25-8927f4b26a37.jpg,0.30856879787736485,1.9387949370771262,1.9387949370771262
b6e3de29-496e-4482-a159-a14cc88794d7.jpg,0.32081345270093964,2.015730372356097,2.015730372356097
bb72d1b9-7680-4e58-8b92-875a15b71398.jpg,0.33295497139550245,2.0920177842246206,2.0920177842246206
7ad16ab3-00ad-4de2-bf2a-e6098c4cfd8d.jpg,0.34274325957843627,2.1535194127180697,2.1535194127180697
47d200f4-6869-4329-a609-940d414ab075.jpg,0.3526259951343907,2.2156144715579837,2.2156144715579837
d82ffb12-4c12-4523-9ecf-11ad8139ce09.jpg,0.3590666629668359,2.256082381051228,2.256082381051228
0c509903-12c6-4f48-a345-f0fb5924b182.jpg,0.36389144035065,2.286397351419621,2.286397351419621
9ae9d034-bd23-48f3-aa16-086ed308054d.jpg,0.36193898869733154,2.2741297358785117,2.2741297358785117
bd83b56b-b6d5-4271-98b1-d533f3d8309c.jpg,0.368110520988016,2.3129066168901247,2.3129066168901247
1c27c84d-4d41-41e3-a007-989d2e8da3d0.jpg,0.3648867872561077,2.2926513004715394,2.2926513004715394
